X1,name,school,year,first,last,country,n,temp,first.first,first.middle,patronym,middle
0,Simo Knuuttila,NA,NA,Simo,Knuuttila,finland,NA,NA,NA,NA,NA,Jussi Iisakki
0,Helge Lemmetyinen,NA,NA,Helge,Lemmetyinen,finland,NA,NA,NA,NA,NA,Juhani
0,Jarmo Tuomisto,NA,NA,Jarmo,Tuomisto,finland,NA,NA,NA,NA,NA,Juhani
0,Pekka Männistö,NA,NA,Pekka,Männistö,finland,NA,NA,NA,NA,NA,Topias
0,Hannu Soikkanen,NA,NA,Hannu,Soikkanen,finland,NA,NA,NA,NA,NA,Veli
0,Jouko Korppi-Tommola,NA,NA,Jouko,Korppi-Tommola,finland,NA,NA,NA,NA,NA,Emil Ilmari
0,Kari Cantell,NA,NA,Kari,Cantell,finland,NA,NA,NA,NA,NA,Juhani
0,Eija Ventola,NA,NA,Eija,Ventola,finland,NA,NA,NA,NA,NA,Maritta
0,Aarre Kangas,NA,NA,Aarre,Kangas,finland,NA,NA,NA,NA,NA,Olavi Ensio
0,Kimmo Kaski,NA,NA,Kimmo,Kaski,finland,NA,NA,NA,NA,NA,NA
0,Reijo Vihko,NA,NA,Reijo,Vihko,finland,NA,NA,NA,NA,NA,Kalevi
0,Lotte Tarkka,NA,NA,Lotte,Tarkka,finland,NA,NA,NA,NA,NA,Maria
0,Pertti Panula,NA,NA,Pertti,Panula,finland,NA,NA,NA,NA,NA,Aarre Juhani
0,Craig Primmer,NA,NA,Craig,Primmer,finland,NA,NA,NA,NA,NA,Robert
0,Martti Koskenniemi,NA,NA,Martti,Koskenniemi,finland,NA,NA,NA,NA,NA,Antero
0,Erkki Thuneberg,NA,NA,Erkki,Thuneberg,finland,NA,NA,NA,NA,NA,Veikko
0,Martti Luukkanen,NA,NA,Martti,Luukkanen,finland,NA,NA,NA,NA,NA,Olavi
0,Jarkko Hautamäki,NA,NA,Jarkko,Hautamäki,finland,NA,NA,NA,NA,NA,Juhana
0,Isto Ruoppila,NA,NA,Isto,Ruoppila,finland,NA,NA,NA,NA,NA,Raimo
0,Eero Vuorio,NA,NA,Eero,Vuorio,finland,NA,NA,NA,NA,NA,Ilkka
0,Aino Järvenpää,NA,NA,Aino,Järvenpää,finland,NA,NA,NA,NA,NA,Maarit
0,Jukka Seppälä,NA,NA,Jukka,Seppälä,finland,NA,NA,NA,NA,NA,Veli
0,Marikki Laiho,NA,NA,Marikki,Laiho,finland,NA,NA,NA,NA,NA,Karin
0,Pirkko-Liisa Haarmann,NA,NA,Pirkko-Liisa,Haarmann,finland,NA,NA,NA,NA,NA,NA
0,Jussi Niemi,NA,NA,Jussi,Niemi,finland,NA,NA,NA,NA,NA,NA
0,Jorma Viikari,NA,NA,Jorma,Viikari,finland,NA,NA,NA,NA,NA,Sauli Antero
0,Olli Koistinen,NA,NA,Olli,Koistinen,finland,NA,NA,NA,NA,NA,Ilmari
0,Riitta Mappes,NA,NA,Riitta,Mappes,finland,NA,NA,NA,NA,NA,Johanna
0,Kari Alitalo,NA,NA,Kari,Alitalo,finland,NA,NA,NA,NA,NA,Kustaa
0,Pauli Kettunen,NA,NA,Pauli,Kettunen,finland,NA,NA,NA,NA,NA,Tapio
0,Matti Jutila,NA,NA,Matti,Jutila,finland,NA,NA,NA,NA,NA,Ilmari
0,Jouko Mickelsson,NA,NA,Jouko,Mickelsson,finland,NA,NA,NA,NA,NA,Armas
0,Lena Sisula-Tulokas,NA,NA,Lena,Sisula-Tulokas,finland,NA,NA,NA,NA,NA,NA
0,Olli-Pekka Vehviläinen,NA,NA,Olli-Pekka,Vehviläinen,finland,NA,NA,NA,NA,NA,NA
0,Heikki Rauvala,NA,NA,Heikki,Rauvala,finland,NA,NA,NA,NA,NA,Matti Eemeli
0,Jaakko Hämeen-Anttila,NA,NA,Jaakko,Hämeen-Anttila,finland,NA,NA,NA,NA,NA,Markus
0,Reijo Tilvis,NA,NA,Reijo,Tilvis,finland,NA,NA,NA,NA,NA,NA
0,Erkki Oja,NA,NA,Erkki,Oja,finland,NA,NA,NA,NA,NA,NA
0,Briitta Koskiaho-Cronström,NA,NA,Briitta,Koskiaho-Cronström,finland,NA,NA,NA,NA,NA,Liisa
0,Markus Jäntti,NA,NA,Markus,Jäntti,finland,NA,NA,NA,NA,NA,Bruno
0,Lauri Halonen,NA,NA,Lauri,Halonen,finland,NA,NA,NA,NA,NA,Olavi
0,Laura Stark,NA,NA,Laura,Stark,finland,NA,NA,NA,NA,NA,Michelle
0,Taina Pihlajaniemi,NA,NA,Taina,Pihlajaniemi,finland,NA,NA,NA,NA,NA,Annikki
0,Veli-Pekka Salonen,NA,NA,Veli-Pekka,Salonen,finland,NA,NA,NA,NA,NA,NA
0,Eero Castrén,NA,NA,Eero,Castrén,finland,NA,NA,NA,NA,NA,Hemminki
0,Olli Ikkala,NA,NA,Olli,Ikkala,finland,NA,NA,NA,NA,NA,Tapio
0,Outi Vaarala,NA,NA,Outi,Vaarala,finland,NA,NA,NA,NA,NA,Minna Anneli
0,Jarkko Kari,NA,NA,Jarkko,Kari,finland,NA,NA,NA,NA,NA,Juhani
0,Matti Keltikangas,NA,NA,Matti,Keltikangas,finland,NA,NA,NA,NA,NA,NA
0,Heikki Mannila,NA,NA,Heikki,Mannila,finland,NA,NA,NA,NA,NA,Olavi
0,Jukka Westermarck,NA,NA,Jukka,Westermarck,finland,NA,NA,NA,NA,NA,NA
0,Ilmo Kukkonen,NA,NA,Ilmo,Kukkonen,finland,NA,NA,NA,NA,NA,Tapio
0,Mikko Puhakka,NA,NA,Mikko,Puhakka,finland,NA,NA,NA,NA,NA,Tapio
0,Ilkka Pyysiäinen,NA,NA,Ilkka,Pyysiäinen,finland,NA,NA,NA,NA,NA,Eljas
0,Erkki Annila,NA,NA,Erkki,Annila,finland,NA,NA,NA,NA,NA,Aulis
0,Peter Lund,NA,NA,Peter,Lund,finland,NA,NA,NA,NA,NA,David
0,Pirjo Peltonen-Sainio,NA,NA,Pirjo,Peltonen-Sainio,finland,NA,NA,NA,NA,NA,NA
0,Teuvo Maalampi,NA,NA,Teuvo,Maalampi,finland,NA,NA,NA,NA,NA,Jukka Juhani
0,Erkki Tomppo,NA,NA,Erkki,Tomppo,finland,NA,NA,NA,NA,NA,Olavi
0,Ilpo Laine,NA,NA,Ilpo,Laine,finland,NA,NA,NA,NA,NA,Ensio
0,Lauri Harvilahti,NA,NA,Lauri,Harvilahti,finland,NA,NA,NA,NA,NA,Veikko
0,Erno Lehtinen,NA,NA,Erno,Lehtinen,finland,NA,NA,NA,NA,NA,August
0,Taimi Nevalainen,NA,NA,Taimi,Nevalainen,finland,NA,NA,NA,NA,NA,Terttu Annikki
0,Moncef Gabbouj,NA,NA,Moncef,Gabbouj,finland,NA,NA,NA,NA,NA,NA
0,Kari Keinästö,NA,NA,Kari,Keinästö,finland,NA,NA,NA,NA,NA,Erik Aslakki
0,Risto Alapuro,NA,NA,Risto,Alapuro,finland,NA,NA,NA,NA,NA,Sakari
0,Kaarlo Tuori,NA,NA,Kaarlo,Tuori,finland,NA,NA,NA,NA,NA,Heikki
0,Petri Pihko,NA,NA,Petri,Pihko,finland,NA,NA,NA,NA,NA,Matias
0,Niilo Kauppi,NA,NA,Niilo,Kauppi,finland,NA,NA,NA,NA,NA,Timo Juhani
0,Marjaana Niemi,NA,NA,Marjaana,Niemi,finland,NA,NA,NA,NA,NA,NA
0,Sirpa Leppänen,NA,NA,Sirpa,Leppänen,finland,NA,NA,NA,NA,NA,Helena
0,Atte Moilanen,NA,NA,Atte,Moilanen,finland,NA,NA,NA,NA,NA,Jaakko
0,Klaus Helkama,NA,NA,Klaus,Helkama,finland,NA,NA,NA,NA,NA,Eeronpoika
0,Viljo Rasila,NA,NA,Viljo,Rasila,finland,NA,NA,NA,NA,NA,Fridolf
0,Johan Lilius,NA,NA,Johan,Lilius,finland,NA,NA,NA,NA,NA,Henrik
0,Seppo Zetterberg,NA,NA,Seppo,Zetterberg,finland,NA,NA,NA,NA,NA,Juhani
0,Pertti Haapala,NA,NA,Pertti,Haapala,finland,NA,NA,NA,NA,NA,Olavi
0,Tuula Salo,NA,NA,Tuula,Salo,finland,NA,NA,NA,NA,NA,Anneli
0,Carl Gahmberg,NA,NA,Carl,Gahmberg,finland,NA,NA,NA,NA,NA,Gustav
0,Jaakko Pehkonen,NA,NA,Jaakko,Pehkonen,finland,NA,NA,NA,NA,NA,Kalevi
0,Helena Rasku-Puttonen,NA,NA,Helena,Rasku-Puttonen,finland,NA,NA,NA,NA,NA,Marjatta
0,Asla Pitkänen,NA,NA,Asla,Pitkänen,finland,NA,NA,NA,NA,NA,Sirkka Liisa
0,Anna Krause,NA,NA,Anna,Krause,finland,NA,NA,NA,NA,NA,Outi Inkeri
0,Ville Lukkarinen,NA,NA,Ville,Lukkarinen,finland,NA,NA,NA,NA,NA,Johannes
0,Elina Ikonen,NA,NA,Elina,Ikonen,finland,NA,NA,NA,NA,NA,Maria
0,Markku Löytönen,NA,NA,Markku,Löytönen,finland,NA,NA,NA,NA,NA,Kalervo
0,Peter Liljeroth,NA,NA,Peter,Liljeroth,finland,NA,NA,NA,NA,NA,Wilhelm
0,Päivi Peltomäki,NA,NA,Päivi,Peltomäki,finland,NA,NA,NA,NA,NA,Tuulikki
0,Erkki Riihinen,NA,NA,Erkki,Riihinen,finland,NA,NA,NA,NA,NA,Olavi
0,Janne Kotiaho,NA,NA,Janne,Kotiaho,finland,NA,NA,NA,NA,NA,Sakari
0,Jussi Väisälä,NA,NA,Jussi,Väisälä,finland,NA,NA,NA,NA,NA,Ilmari
0,Tapio Hämynen,NA,NA,Tapio,Hämynen,finland,NA,NA,NA,NA,NA,Mikko Juhani
0,Johanna Ruusuvuori,NA,NA,Johanna,Ruusuvuori,finland,NA,NA,NA,NA,NA,Elisabeth
0,Petri Auvinen,NA,NA,Petri,Auvinen,finland,NA,NA,NA,NA,NA,Olli Viljami
0,Seppo Salminen,NA,NA,Seppo,Salminen,finland,NA,NA,NA,NA,NA,Jaakko
0,Pekka Pamilo,NA,NA,Pekka,Pamilo,finland,NA,NA,NA,NA,NA,NA
0,Erkki Somersalo,NA,NA,Erkki,Somersalo,finland,NA,NA,NA,NA,NA,Jaakko
0,Pekka Hautojärvi,NA,NA,Pekka,Hautojärvi,finland,NA,NA,NA,NA,NA,Juhani
0,Ilkka Julkunen,NA,NA,Ilkka,Julkunen,finland,NA,NA,NA,NA,NA,Antero
0,Juri Poutanen,NA,NA,Juri,Poutanen,finland,NA,NA,NA,NA,NA,NA
0,Jukka Corander,NA,NA,Jukka,Corander,finland,NA,NA,NA,NA,NA,NA
0,Eva Steinby,NA,NA,Eva,Steinby,finland,NA,NA,NA,NA,NA,Margareta
0,Matti Peltonen,NA,NA,Matti,Peltonen,finland,NA,NA,NA,NA,NA,Tapani
0,Olli Tahvonen,NA,NA,Olli,Tahvonen,finland,NA,NA,NA,NA,NA,Ilari
0,Vesa Mönkkönen,NA,NA,Vesa,Mönkkönen,finland,NA,NA,NA,NA,NA,Mikko
0,Markku Ollikainen,NA,NA,Markku,Ollikainen,finland,NA,NA,NA,NA,NA,Martti Olavi
0,Lauri Pesonen,NA,NA,Lauri,Pesonen,finland,NA,NA,NA,NA,NA,Juhani
0,Risto Korhonen,NA,NA,Risto,Korhonen,finland,NA,NA,NA,NA,NA,Juhana
0,Hannu Nurmi,NA,NA,Hannu,Nurmi,finland,NA,NA,NA,NA,NA,NA
0,Pertti Kansanen,NA,NA,Pertti,Kansanen,finland,NA,NA,NA,NA,NA,Johannes
0,Sanna-Kaisa Tanskanen,NA,NA,Sanna-Kaisa,Tanskanen,finland,NA,NA,NA,NA,NA,NA
0,Martin Scheinin,NA,NA,Martin,Scheinin,finland,NA,NA,NA,NA,NA,NA
0,Jussi Kukkonen,NA,NA,Jussi,Kukkonen,finland,NA,NA,NA,NA,NA,Vilho Kalevi
0,Mikko Paalanen,NA,NA,Mikko,Paalanen,finland,NA,NA,NA,NA,NA,Antero
0,Kimmo Katajala,NA,NA,Kimmo,Katajala,finland,NA,NA,NA,NA,NA,Juhani
0,Timo Vihavainen,NA,NA,Timo,Vihavainen,finland,NA,NA,NA,NA,NA,Juhani
0,Erkki Kemppainen,NA,NA,Erkki,Kemppainen,finland,NA,NA,NA,NA,NA,Tuomas
0,Lauri Aaltonen,NA,NA,Lauri,Aaltonen,finland,NA,NA,NA,NA,NA,Antti
0,Jarkko Saarinen,NA,NA,Jarkko,Saarinen,finland,NA,NA,NA,NA,NA,Juhani
0,Pentti Haddington,NA,NA,Pentti,Haddington,finland,NA,NA,NA,NA,NA,Olavi
0,Jorma Ahvenainen,NA,NA,Jorma,Ahvenainen,finland,NA,NA,NA,NA,NA,Juhani
0,Reino Pelkonen,NA,NA,Reino,Pelkonen,finland,NA,NA,NA,NA,NA,Olavi
0,Kirsi-Maaria Vainio-Korhonen,NA,NA,Kirsi-Maaria,Vainio-Korhonen,finland,NA,NA,NA,NA,NA,NA
0,Antti Jaakkola,NA,NA,Antti,Jaakkola,finland,NA,NA,NA,NA,NA,Olavi
0,Aleksi Vuorinen,NA,NA,Aleksi,Vuorinen,finland,NA,NA,NA,NA,NA,Risto Johannes
0,Arto Haapala,NA,NA,Arto,Haapala,finland,NA,NA,NA,NA,NA,Kalervo
0,Anne Toppinen,NA,NA,Anne,Toppinen,finland,NA,NA,NA,NA,NA,NA
0,Timo Siponen,NA,NA,Timo,Siponen,finland,NA,NA,NA,NA,NA,Mikko Tapani
0,Raija Bartens,NA,NA,Raija,Bartens,finland,NA,NA,NA,NA,NA,Raakel
0,Matti Tuomala,NA,NA,Matti,Tuomala,finland,NA,NA,NA,NA,NA,NA
0,Olli-Pekka Kallioniemi,NA,NA,Olli-Pekka,Kallioniemi,finland,NA,NA,NA,NA,NA,NA
0,Hilkka Soininen,NA,NA,Hilkka,Soininen,finland,NA,NA,NA,NA,NA,Sirkku
0,Juha Harviainen,NA,NA,Juha,Harviainen,finland,NA,NA,NA,NA,NA,Mauri Tapani
0,Heikki Peltola,NA,NA,Heikki,Peltola,finland,NA,NA,NA,NA,NA,Olavi
0,Markku Kulmala,NA,NA,Markku,Kulmala,finland,NA,NA,NA,NA,NA,Tapio
0,Alho Alhoniemi,NA,NA,Alho,Alhoniemi,finland,NA,NA,NA,NA,NA,Esa Vesa
0,Jukka Pekola,NA,NA,Jukka,Pekola,finland,NA,NA,NA,NA,NA,NA
0,Tapio Visakorpi,NA,NA,Tapio,Visakorpi,finland,NA,NA,NA,NA,NA,NA
0,Mikko Nikinmaa,NA,NA,Mikko,Nikinmaa,finland,NA,NA,NA,NA,NA,Juhani
0,Arto Urtti,NA,NA,Arto,Urtti,finland,NA,NA,NA,NA,NA,Olavi
0,Kai Hakkarainen,NA,NA,Kai,Hakkarainen,finland,NA,NA,NA,NA,NA,Pekka Juhani
0,Riitta Hari,NA,NA,Riitta,Hari,finland,NA,NA,NA,NA,NA,Kyllikki
0,Anna Sivonen,NA,NA,Anna,Sivonen,finland,NA,NA,NA,NA,NA,Kaarina
0,Amos Pasternack,NA,NA,Amos,Pasternack,finland,NA,NA,NA,NA,NA,Isak
0,Otso Ovaskainen,NA,NA,Otso,Ovaskainen,finland,NA,NA,NA,NA,NA,Tapio
0,Mika Hemmo,NA,NA,Mika,Hemmo,finland,NA,NA,NA,NA,NA,Antero
0,Risto Ilmoniemi,NA,NA,Risto,Ilmoniemi,finland,NA,NA,NA,NA,NA,Juhani
0,Jyrki Heino,NA,NA,Jyrki,Heino,finland,NA,NA,NA,NA,NA,Johannes
0,Veikko Husa,NA,NA,Veikko,Husa,finland,NA,NA,NA,NA,NA,Jaakko Mikael
0,Kari Raivio,NA,NA,Kari,Raivio,finland,NA,NA,NA,NA,NA,Olavi
0,Olli Raitakari,NA,NA,Olli,Raitakari,finland,NA,NA,NA,NA,NA,Tuomas
0,Kai Krötzl,NA,NA,Kai,Krötzl,finland,NA,NA,NA,NA,NA,Christian
0,Urpo Kangas,NA,NA,Urpo,Kangas,finland,NA,NA,NA,NA,NA,Pekka Antero
0,Hannu Häkkinen,NA,NA,Hannu,Häkkinen,finland,NA,NA,NA,NA,NA,Juhani
0,Heikki Ruskoaho,NA,NA,Heikki,Ruskoaho,finland,NA,NA,NA,NA,NA,Juhani
0,Heikki Halila,NA,NA,Heikki,Halila,finland,NA,NA,NA,NA,NA,Juhani
0,Antti Arjava,NA,NA,Antti,Arjava,finland,NA,NA,NA,NA,NA,Juhani
0,Jukka Pirttilä,NA,NA,Jukka,Pirttilä,finland,NA,NA,NA,NA,NA,Olavi
0,Risto Pellinen,NA,NA,Risto,Pellinen,finland,NA,NA,NA,NA,NA,Juhani
0,Keijo Kajantie,NA,NA,Keijo,Kajantie,finland,NA,NA,NA,NA,NA,Olavi
0,Ari Ivaska,NA,NA,Ari,Ivaska,finland,NA,NA,NA,NA,NA,Usko
0,Kristiina Kruus,NA,NA,Kristiina,Kruus,finland,NA,NA,NA,NA,NA,NA
0,Mari Vaattovaara,NA,NA,Mari,Vaattovaara,finland,NA,NA,NA,NA,NA,Kaarina
0,Tuomo Pekkanen,NA,NA,Tuomo,Pekkanen,finland,NA,NA,NA,NA,NA,Antero
0,Mika Kivimäki,NA,NA,Mika,Kivimäki,finland,NA,NA,NA,NA,NA,Juhani
0,Seppo Meri,NA,NA,Seppo,Meri,finland,NA,NA,NA,NA,NA,Kalevi
0,Erkki Kouri,NA,NA,Erkki,Kouri,finland,NA,NA,NA,NA,NA,Ilmari
0,Heikki Papunen,NA,NA,Heikki,Papunen,finland,NA,NA,NA,NA,NA,Tapani
0,Auli-Mari Toom,NA,NA,Auli-Mari,Toom,finland,NA,NA,NA,NA,NA,Hannele
0,Petri Kuoppamäki,NA,NA,Petri,Kuoppamäki,finland,NA,NA,NA,NA,NA,Jussi
0,Elina Vuola,NA,NA,Elina,Vuola,finland,NA,NA,NA,NA,NA,Inkeri Tellervo
0,Tuija Pulkkinen,NA,NA,Tuija,Pulkkinen,finland,NA,NA,NA,NA,NA,Kaarina
0,Mervi Helkkula,NA,NA,Mervi,Helkkula,finland,NA,NA,NA,NA,NA,Anneli
0,Sirkka Saarinen,NA,NA,Sirkka,Saarinen,finland,NA,NA,NA,NA,NA,Aulikki
0,Ilpo Huhtaniemi,NA,NA,Ilpo,Huhtaniemi,finland,NA,NA,NA,NA,NA,Tapani
0,Hanna Snellman,NA,NA,Hanna,Snellman,finland,NA,NA,NA,NA,NA,Kyllikki
0,Tauno Metsänkylä,NA,NA,Tauno,Metsänkylä,finland,NA,NA,NA,NA,NA,Yrjö Tapani
0,Pentti Mälkki,NA,NA,Pentti,Mälkki,finland,NA,NA,NA,NA,NA,Urpo
0,Erkki Palva,NA,NA,Erkki,Palva,finland,NA,NA,NA,NA,NA,Tapio
0,Olli Saastamoinen,NA,NA,Olli,Saastamoinen,finland,NA,NA,NA,NA,NA,Juhani
0,Kauko Kaste,NA,NA,Kauko,Kaste,finland,NA,NA,NA,NA,NA,Antti Markku
0,Auli Hakulinen,NA,NA,Auli,Hakulinen,finland,NA,NA,NA,NA,NA,Talvikki
0,Aarne Kurppa,NA,NA,Aarne,Kurppa,finland,NA,NA,NA,NA,NA,Herman Juhani
0,Jukka Mähönen,NA,NA,Jukka,Mähönen,finland,NA,NA,NA,NA,NA,Tapio
0,Jouni Häkli,NA,NA,Jouni,Häkli,finland,NA,NA,NA,NA,NA,Ilari
0,Hannele Yki-Järvinen,NA,NA,Hannele,Yki-Järvinen,finland,NA,NA,NA,NA,NA,NA
0,George Bacon,NA,NA,George,Bacon,finland,NA,NA,NA,NA,NA,Henry Aslak
0,Lea Laitinen,NA,NA,Lea,Laitinen,finland,NA,NA,NA,NA,NA,Marjatta
0,Niilo Hallman,NA,NA,Niilo,Hallman,finland,NA,NA,NA,NA,NA,Mikko Kustaa
0,Seppo Siirilä,NA,NA,Seppo,Siirilä,finland,NA,NA,NA,NA,NA,Ilmari
0,Olavi Fält,NA,NA,Olavi,Fält,finland,NA,NA,NA,NA,NA,Kaarlo
0,Matti Hämäläinen,NA,NA,Matti,Hämäläinen,finland,NA,NA,NA,NA,NA,Sakari
0,Pertti Alasuutari,NA,NA,Pertti,Alasuutari,finland,NA,NA,NA,NA,NA,Juhani
0,Riho Grünthal,NA,NA,Riho,Grünthal,finland,NA,NA,NA,NA,NA,Manivald Villem
0,Aimo Hakanen,NA,NA,Aimo,Hakanen,finland,NA,NA,NA,NA,NA,Kalevi
0,Markku Pitkäranta,NA,NA,Markku,Pitkäranta,finland,NA,NA,NA,NA,NA,Juhani
0,Anna Haavio-Mannila,NA,NA,Anna,Haavio-Mannila,finland,NA,NA,NA,NA,NA,Elina
0,Jouko Vahtola,NA,NA,Jouko,Vahtola,finland,NA,NA,NA,NA,NA,Olavi
0,Helka Hartikainen,NA,NA,Helka,Hartikainen,finland,NA,NA,NA,NA,NA,Helinä
0,Kai Kaila,NA,NA,Kai,Kaila,finland,NA,NA,NA,NA,NA,NA
0,Hannu Koskinen,NA,NA,Hannu,Koskinen,finland,NA,NA,NA,NA,NA,Erkki Juhani
0,Eero Kuisma,NA,NA,Eero,Kuisma,finland,NA,NA,NA,NA,NA,Markku Sakari
0,Kari Laasonen,NA,NA,Kari,Laasonen,finland,NA,NA,NA,NA,NA,Erik
0,Veli-Pekka Lehtola,NA,NA,Veli-Pekka,Lehtola,finland,NA,NA,NA,NA,NA,NA
0,Reino Ylikorkala,NA,NA,Reino,Ylikorkala,finland,NA,NA,NA,NA,NA,Olavi
0,Eeva Varantola,NA,NA,Eeva,Varantola,finland,NA,NA,NA,NA,NA,Krista Johanna
0,Pentti Lempiäinen,NA,NA,Pentti,Lempiäinen,finland,NA,NA,NA,NA,NA,Juhani
0,Yrjö Kesäniemi,NA,NA,Yrjö,Kesäniemi,finland,NA,NA,NA,NA,NA,Antero
0,Markku Lanne,NA,NA,Markku,Lanne,finland,NA,NA,NA,NA,NA,Juhani
0,Jussi Nuorteva,NA,NA,Jussi,Nuorteva,finland,NA,NA,NA,NA,NA,Pekka
0,Virpi Lummaa,NA,NA,Virpi,Lummaa,finland,NA,NA,NA,NA,NA,NA
0,Ari Jokinen,NA,NA,Ari,Jokinen,finland,NA,NA,NA,NA,NA,Seppo Antero
0,Marja Makarow,NA,NA,Marja,Makarow,finland,NA,NA,NA,NA,NA,NA
0,Heikki Huikuri,NA,NA,Heikki,Huikuri,finland,NA,NA,NA,NA,NA,Veli
0,Sören Illman,NA,NA,Sören,Illman,finland,NA,NA,NA,NA,NA,Arnold
0,Matti Tikkanen,NA,NA,Matti,Tikkanen,finland,NA,NA,NA,NA,NA,J.
0,Juha Siltala,NA,NA,Juha,Siltala,finland,NA,NA,NA,NA,NA,Heikki
0,Kimmo Kahma,NA,NA,Kimmo,Kahma,finland,NA,NA,NA,NA,NA,Kaarlo
0,Kaisa Nyberg,NA,NA,Kaisa,Nyberg,finland,NA,NA,NA,NA,NA,Tellervo
0,Veikko Sorsa,NA,NA,Veikko,Sorsa,finland,NA,NA,NA,NA,NA,Valio
0,Lauri Niinistö,NA,NA,Lauri,Niinistö,finland,NA,NA,NA,NA,NA,Salomon
0,Marjo Yliperttula,NA,NA,Marjo,Yliperttula,finland,NA,NA,NA,NA,NA,Liisa
0,Hanna Kokko,NA,NA,Hanna,Kokko,finland,NA,NA,NA,NA,NA,Maaria
0,Eero Saksela,NA,NA,Eero,Saksela,finland,NA,NA,NA,NA,NA,Juhani
0,Ismo Dunderberg,NA,NA,Ismo,Dunderberg,finland,NA,NA,NA,NA,NA,Olavi
0,Hannu Oja,NA,NA,Hannu,Oja,finland,NA,NA,NA,NA,NA,Frans Vilhelm
0,Jorma Palvimo,NA,NA,Jorma,Palvimo,finland,NA,NA,NA,NA,NA,Juhani
0,Matti Punkkinen,NA,NA,Matti,Punkkinen,finland,NA,NA,NA,NA,NA,NA
0,Raimo Raunio,NA,NA,Raimo,Raunio,finland,NA,NA,NA,NA,NA,Tapio
0,Pertti Haaparanta,NA,NA,Pertti,Haaparanta,finland,NA,NA,NA,NA,NA,Juhani
0,Marja-Leena Sorjonen,NA,NA,Marja-Leena,Sorjonen,finland,NA,NA,NA,NA,NA,NA
0,Marja-Riitta Taskinen,NA,NA,Marja-Riitta,Taskinen,finland,NA,NA,NA,NA,NA,NA
0,Mika Scheinin,NA,NA,Mika,Scheinin,finland,NA,NA,NA,NA,NA,NA
0,Jouko Kankare,NA,NA,Jouko,Kankare,finland,NA,NA,NA,NA,NA,Juhan
0,Riitta Korpela,NA,NA,Riitta,Korpela,finland,NA,NA,NA,NA,NA,Anneli
0,Kai Krohn,NA,NA,Kai,Krohn,finland,NA,NA,NA,NA,NA,Juhani Ernst
0,Matti Manninen,NA,NA,Matti,Manninen,finland,NA,NA,NA,NA,NA,Jussi
0,Seppo Knuuttila,NA,NA,Seppo,Knuuttila,finland,NA,NA,NA,NA,NA,Sakari
0,Ilkka Kilpeläinen,NA,NA,Ilkka,Kilpeläinen,finland,NA,NA,NA,NA,NA,Antero
0,Jorma Toppari,NA,NA,Jorma,Toppari,finland,NA,NA,NA,NA,NA,Into Kalervo
0,Juha Äystö,NA,NA,Juha,Äystö,finland,NA,NA,NA,NA,NA,Heikki Eskeli
