Names from Northumberland and Durham, 1530-1830.
Created by Douglas Galbi
For source and data description, see
http://www.galbithink.org/names/engb1800.htm

"rn","placeid","year","gname-r","gname","sex"
324,"WLW",1654,"Mary","Mary",1
325,"WLW",1655,"John","John",2
325,"WLW",1655,"Mary","Mary",1
326,"WLW",1655,"Nicholas","Nicholas",2
326,"WLW",1655,"An","Ann",1
327,"WLW",1656,"Raiph","Ralph",2
327,"WLW",1656,"An","Ann",1
328,"WLW",1656,"Thomas","Thomas",2
328,"WLW",1656,"Jane","Jane",1
329,"WLW",1656,"Thomas","Thomas",2
329,"WLW",1656,"An","Ann",1
330,"WLW",1656,"Nicholas","Nicholas",2
330,"WLW",1656,"Ellin","Ellen",1
331,"WLW",1656,"Thomas","Thomas",2
331,"WLW",1656,"Izabell","Isabella",1
332,"WLW",1656,"Thomas","Thomas",2
332,"WLW",1656,"Elizabeth","Elizabet",1
333,"WLW",1657,"Thomas","Thomas",2
333,"WLW",1657,"Margaret","Margaret",1
334,"WLW",1657,"William","William",2
334,"WLW",1657,"Margaret","Margaret",1
335,"WLW",1657,"William","William",2
335,"WLW",1657,"An","Ann",1
336,"WLW",1657,"Thomas","Thomas",2
336,"WLW",1657,"Deborah","Deborah",1
337,"WLW",1657,"Robert","Robert",2
337,"WLW",1657,"Margaret","Margaret",1
338,"WLW",1658,"Thomas","Thomas",2
338,"WLW",1658,"Margaret","Margaret",1
339,"WLW",1658,"John","John",2
339,"WLW",1658,"Izebell","Izebell",1
340,"WLW",1658,"Thomas","Thomas",2
340,"WLW",1658,"Ann","Ann",1
341,"WLW",1658,"Michaell","Michael",2
341,"WLW",1658,"Mary","Mary",1
342,"WLW",1658,"Richard","Richard",2
342,"WLW",1658,"An","Ann",1
343,"WLW",1659,"Christopher","Christop",2
343,"WLW",1659,"Isabell","Isabella",1
344,"WLW",1660,"William","William",2
344,"WLW",1660,"Jane","Jane",1
345,"WLW",1660,"Thomas","Thomas",2
345,"WLW",1660,"Margaret","Margaret",1
346,"WLW",1662,"Raiph","Ralph",2
346,"WLW",1662,"Alice","Alice",1
347,"WLW",1663,"Raiph","Ralph",2
347,"WLW",1663,"Mary","Mary",1
348,"WLW",1663,"Thomas","Thomas",2
348,"WLW",1663,"Elizabeth","Elizabet",1
349,"WLW",1664,"Richard","Richard",2
349,"WLW",1664,"Ellin","Ellen",1
350,"WLW",1664,"John","John",2
350,"WLW",1664,"Jane","Jane",1
351,"WLW",1664,"Cuthbert","Cuthbert",2
351,"WLW",1664,"Elizabeth","Elizabet",1
352,"WLW",1665,"Henry","Henry",2
352,"WLW",1665,"Barbary","Barbara",1
353,"WLW",1665,"Thomas","Thomas",2
353,"WLW",1665,"Anne","Ann",1
354,"WLW",1665,"Richard","Richard",2
354,"WLW",1665,"Jane","Jane",1
355,"WLW",1666,"John","John",2
355,"WLW",1666,"Katherine","Catherin",1
356,"WLW",1666,"Thomas","Thomas",2
356,"WLW",1666,"Margaret","Margaret",1
357,"WLW",1666,"William","William",2
357,"WLW",1666,"Margaret","Margaret",1
358,"WLW",1667,"George","George",2
358,"WLW",1667,"Elizabeth","Elizabet",1
359,"WLW",1667,"Henry","Henry",2
359,"WLW",1667,"Joan","Joan",1
360,"WLW",1667,"Quintine","Quintine",2
360,"WLW",1667,"Jane","Jane",1
361,"WLW",1668,"John","John",2
361,"WLW",1668,"Margaret","Margaret",1
362,"WLW",1668,"William","William",2
362,"WLW",1668,"Mary","Mary",1
363,"WLW",1668,"Robert","Robert",2
363,"WLW",1668,"Jane","Jane",1
364,"WLW",1668,"William","William",2
364,"WLW",1668,"Izabell","Isabella",1
365,"WLW",1668,"Michael","Michael",2
365,"WLW",1668,"Alizan","Alizan",1
366,"WLW",1669,"William","William",2
366,"WLW",1669,"Ann","Ann",1
367,"WLW",1669,"John","John",2
367,"WLW",1669,"Elizabeth","Elizabet",1
368,"WLW",1669,"Thomas","Thomas",2
368,"WLW",1669,"Izabell","Isabella",1
369,"WLW",1669,"Thomas","Thomas",2
369,"WLW",1669,"Margaret","Margaret",1
370,"WLW",1669,"William","William",2
370,"WLW",1669,"Izabell","Isabella",1
371,"WLW",1669,"Robert","Robert",2
371,"WLW",1669,"Ellin","Ellen",1
372,"WLW",1669,"Thomas","Thomas",2
372,"WLW",1669,"Elizabeth","Elizabet",1
373,"WLW",1669,"Thomas","Thomas",2
373,"WLW",1669,"Jane","Jane",1
374,"WLW",1670,"Robert","Robert",2
374,"WLW",1670,"Mary","Mary",1
375,"WLW",1670,"Thomas","Thomas",2
375,"WLW",1670,"Jane","Jane",1
376,"WLW",1670,"Christopher","Christop",2
376,"WLW",1670,"Katherine","Catherin",1
377,"WLW",1670,"William","William",2
377,"WLW",1670,"Dorothy","Dorothy",1
378,"WLW",1670,"Thomas","Thomas",2
378,"WLW",1670,"Elizabeth","Elizabet",1
379,"WLW",1671,"Bryan","Brian",2
379,"WLW",1671,"Mary","Mary",1
380,"WLW",1671,"Lancelot","Lancelot",2
380,"WLW",1671,"Mary","Mary",1
381,"WLW",1671,"John","John",2
381,"WLW",1671,"Ann","Ann",1
382,"WLW",1672,"William","William",2
382,"WLW",1672,"Alice","Alice",1
383,"WLW",1672,"Andrew","Andrew",2
383,"WLW",1672,"Frances","Frances",1
384,"WLW",1672,"Robert","Robert",2
384,"WLW",1672,"Izabell","Isabella",1
385,"WLW",1672,"Anthony","Anthony",2
385,"WLW",1672,"Hannah","Hannah",1
386,"WLW",1673,"Robert","Robert",2
386,"WLW",1673,"Jane","Jane",1
387,"WLW",1673,"Thomas","Thomas",2
387,"WLW",1673,"Ann","Ann",1
388,"WLW",1673,"Brian","Brian",2
388,"WLW",1673,"Ann","Ann",1
389,"WLW",1673,"William","William",2
389,"WLW",1673,"Izabell","Isabella",1
390,"WLW",1673,"George","George",2
390,"WLW",1673,"Elizabeth","Elizabet",1
391,"WLW",1673,"George","George",2
391,"WLW",1673,"Blench","Blanche",1
392,"WLW",1673,"George","George",2
392,"WLW",1673,"Mary","Mary",1
393,"WLW",1674,"Thomas","Thomas",2
393,"WLW",1674,"Margaret","Margaret",1
394,"WLW",1675,"William","William",2
394,"WLW",1675,"Elizabeth","Elizabet",1
395,"WLW",1675,"William","William",2
395,"WLW",1675,"Izabell","Isabella",1
396,"WLW",1675,"Richard","Richard",2
396,"WLW",1675,"Izabell","Isabella",1
397,"WLW",1677,"George","George",2
397,"WLW",1677,"Margaret","Margaret",1
398,"WLW",1677,"John","John",2
398,"WLW",1677,"Elizabeth","Elizabet",1
399,"WLW",1677,"John","John",2
399,"WLW",1677,"Aysley","Aysley",1
400,"WLW",1678,"Francis","Francis",2
400,"WLW",1678,"Mary","Mary",1
401,"WLW",1678,"Ralph","Ralph",2
401,"WLW",1678,"Herioll","Herioll",1
402,"WLW",1679,"John","John",2
402,"WLW",1679,"Ann","Ann",1
403,"WLW",1679,"Richard","Richard",2
403,"WLW",1679,"Ann","Ann",1
404,"WLW",1679,"George","George",2
404,"WLW",1679,"Johan","Joan",1
405,"WLW",1679,"Thomas","Thomas",2
405,"WLW",1679,"Mary","Mary",1
406,"WLW",1680,"John","John",2
406,"WLW",1680,"Hannah","Hannah",1
407,"WLW",1680,"William","William",2
407,"WLW",1680,"Margaret","Margaret",1
408,"WLW",1683,"Richard","Richard",2
408,"WLW",1683,"Jane","Jane",1
409,"WLW",1683,"George","George",2
409,"WLW",1683,"Ann","Ann",1
410,"WLW",1684,"John","John",2
410,"WLW",1684,"An","Ann",1
411,"WLW",1684,"John","John",2
411,"WLW",1684,"Elizabeth","Elizabet",1
412,"WLW",1685,"Lancelot","Lancelot",2
412,"WLW",1685,"Elizabeth","Elizabet",1
413,"WLW",1686,"Georg","George",2
413,"WLW",1686,"Ann","Ann",1
414,"WLW",1686,"William","William",2
414,"WLW",1686,"Elizabeth","Elizabet",1
415,"WLW",1686,"Michaell","Michael",2
415,"WLW",1686,"Ellen","Ellen",1
416,"WLW",1686,"George","George",2
416,"WLW",1686,"Jan","Jane",1
417,"WLW",1686,"William","William",2
417,"WLW",1686,"Mary","Mary",1
418,"WLW",1686,"Anthony","Anthony",2
418,"WLW",1686,"Addin","Addin",1
419,"WLW",1687,"Ro","Ro",2
419,"WLW",1687,"Marie","Mary",1
420,"WLW",1687,"William","William",2
420,"WLW",1687,"Marie","Mary",1
421,"WLW",1688,"Georg","George",2
421,"WLW",1688,"Margaret","Margaret",1
422,"WLW",1688,"William","William",2
422,"WLW",1688,"Mary","Mary",1
423,"WLW",1689,"Cuthbert","Cuthbert",2
423,"WLW",1689,"Elizabeth","Elizabet",1
424,"WLW",1689,"Thomas","Thomas",2
424,"WLW",1689,"Eliza","Elizabet",1
425,"WLW",1690,"George","George",2
425,"WLW",1690,"Eliza","Elizabet",1
426,"WLW",1690,"James","James",2
426,"WLW",1690,"Jane","Jane",1
427,"WLW",1690,"William","William",2
427,"WLW",1690,"Mary","Mary",1
428,"WLW",1690,"John","John",2
428,"WLW",1690,"Marie","Mary",1
429,"WLW",1690,"John","John",2
429,"WLW",1690,"Marie","Mary",1
430,"WLW",1691,"Thomas","Thomas",2
430,"WLW",1691,"Margaret","Margaret",1
431,"WLW",1692,"Christopher","Christop",2
431,"WLW",1692,"Elizabeth","Elizabet",1
432,"WLW",1692,"William","William",2
432,"WLW",1692,"Mary","Mary",1
433,"WLW",1692,"Michaell","Michael",2
433,"WLW",1692,"Mary","Mary",1
434,"WLW",1692,"Lawrance","Laurence",2
434,"WLW",1692,"Agnes","Agnes",1
435,"WLW",1692,"Richard","Richard",2
435,"WLW",1692,"Jane","Jane",1
436,"WLW",1692,"George","George",2
436,"WLW",1692,"Mary","Mary",1
437,"WLW",1693,"George","George",2
437,"WLW",1693,"Susanna","Susan",1
438,"WLW",1693,"John","John",2
438,"WLW",1693,"Catherine","Catherin",1
439,"WLW",1693,"Thomas","Thomas",2
439,"WLW",1693,"Anne","Ann",1
440,"WLW",1693,"Robert","Robert",2
440,"WLW",1693,"Anne","Ann",1
441,"WLW",1693,"William","William",2
441,"WLW",1693,"Anne","Ann",1
442,"WLW",1693,"John","John",2
442,"WLW",1693,"Elizabeth","Elizabet",1
443,"WLW",1693,"Raiph","Ralph",2
443,"WLW",1693,"Elizabeth","Elizabet",1
444,"WLW",1694,"Anthony","Anthony",2
444,"WLW",1694,"Anne","Ann",1
445,"WLW",1694,"Ralph","Ralph",2
445,"WLW",1694,"Mary","Mary",1
446,"WLW",1694,"Stephen","Stephen",2
446,"WLW",1694,"Mary","Mary",1
447,"WLW",1696,"Cuthbert","Cuthbert",2
447,"WLW",1696,"Alice","Alice",1
448,"WLW",1696,"Thomas","Thomas",2
448,"WLW",1696,"Anne","Ann",1
449,"WLW",1696,"Francis","Francis",2
449,"WLW",1696,"Mary","Mary",1
450,"WLW",1696,"John","John",2
450,"WLW",1696,"Catherine","Catherin",1
451,"WLW",1697,"William","William",2
451,"WLW",1697,"Isabell","Isabella",1
452,"WLW",1697,"Thomas","Thomas",2
452,"WLW",1697,"Anne","Ann",1
453,"WLW",1697,"John","John",2
453,"WLW",1697,"Anne","Ann",1
454,"WLW",1698,"Anthony","Anthony",2
454,"WLW",1698,"Mary","Mary",1
455,"WLW",1698,"William","William",2
455,"WLW",1698,"Eliza","Elizabet",1
456,"WLW",1698,"Robert","Robert",2
456,"WLW",1698,"Elizabeth","Elizabet",1
457,"WLW",1699,"William","William",2
457,"WLW",1699,"Ann","Ann",1
458,"WLW",1699,"Joseph","Joseph",2
458,"WLW",1699,"Elizabeth","Elizabet",1
459,"WLW",1700,"John","John",2
459,"WLW",1700,"Ann","Ann",1
460,"WLW",1700,"William","William",2
460,"WLW",1700,"Elizabeth","Elizabet",1
461,"WLW",1701,"Thomas","Thomas",2
461,"WLW",1701,"Mary","Mary",1
462,"WLW",1701,"Georg","George",2
462,"WLW",1701,"Elizabeth","Elizabet",1
463,"WLW",1701,"William","William",2
463,"WLW",1701,"Marie","Mary",1
464,"WLW",1703,"John","John",2
464,"WLW",1703,"Anne","Ann",1
465,"WLW",1703,"William","William",2
465,"WLW",1703,"Elizabeth","Elizabet",1
466,"WLW",1703,"John","John",2
466,"WLW",1703,"An","Ann",1
467,"WLW",1704,"George","George",2
467,"WLW",1704,"Jane","Jane",1
468,"WLW",1704,"Robert","Robert",2
468,"WLW",1704,"Mary","Mary",1
469,"WLW",1704,"Silas","Silas",2
469,"WLW",1704,"Deborah","Deborah",1
470,"WLW",1704,"Thomas","Thomas",2
470,"WLW",1704,"Jane","Jane",1
471,"WLW",1704,"Thomas","Thomas",2
471,"WLW",1704,"Elizabeth","Elizabet",1
472,"WLW",1705,"John","John",2
472,"WLW",1705,"Ellener","Ellen",1
473,"WLW",1705,"Thomas","Thomas",2
473,"WLW",1705,"Mary","Mary",1
474,"WLW",1705,"Henry","Henry",2
474,"WLW",1705,"Margaret","Margaret",1
475,"WLW",1706,"John","John",2
475,"WLW",1706,"Alice","Alice",1
476,"WLW",1707,"Thomas","Thomas",2
476,"WLW",1707,"Elizabeth","Elizabet",1
477,"WLW",1707,"William","William",2
477,"WLW",1707,"Anne","Ann",1
478,"WLW",1707,"Cuthbert","Cuthbert",2
478,"WLW",1707,"Anne","Ann",1
479,"WLW",1708,"Robert","Robert",2
479,"WLW",1708,"Phebe","Phebe",1
480,"WLW",1710,"Christopher","Christop",2
480,"WLW",1710,"Elliner","Ellen",1
481,"WLW",1711,"John","John",2
481,"WLW",1711,"Judd","Judd",1
482,"WLW",1712,"John","John",2
482,"WLW",1712,"Jane","Jane",1
483,"WLW",1712,"Georg","George",2
483,"WLW",1712,"Elizabeth","Elizabet",1
484,"WLW",1712,"Robert","Robert",2
484,"WLW",1712,"Anne","Ann",1
485,"WLW",1713,"John","John",2
485,"WLW",1713,"Margaret","Margaret",1
486,"WLW",1713,"Georg","George",2
486,"WLW",1713,"Mary","Mary",1
487,"WLW",1713,"William","William",2
487,"WLW",1713,"Jane","Jane",1
488,"WLW",1713,"John","John",2
488,"WLW",1713,"Catherine","Catherin",1
489,"WLW",1714,"Christopher","Christop",2
489,"WLW",1714,"Jane","Jane",1
490,"WLW",1715,"John","John",2
490,"WLW",1715,"Dorithy","Dorothy",1
491,"WLW",1716,"John","John",2
491,"WLW",1716,"Jane","Jane",1
492,"WLW",1717,"John","John",2
492,"WLW",1717,"Margaret","Margaret",1
493,"WLW",1719,"William","William",2
493,"WLW",1719,"Mary","Mary",1
494,"WLW",1722,"Ralph","Ralph",2
494,"WLW",1722,"Jane","Jane",1
495,"WLW",1724,"William","William",2
495,"WLW",1724,"Elizabeth","Elizabet",1
496,"WLW",1724,"Thomas","Thomas",2
496,"WLW",1724,"Isabell","Isabella",1
497,"WLW",1724,"William","William",2
497,"WLW",1724,"Mary","Mary",1
498,"WLW",1727,"William","William",2
498,"WLW",1727,"Margaret","Margaret",1
499,"WLW",1727,"Anthony","Anthony",2
499,"WLW",1727,"Mary","Mary",1
500,"WLW",1727,"Rowland","Roland",2
500,"WLW",1727,"Elizabeth","Elizabet",1
501,"WLW",1727,"John","John",2
501,"WLW",1727,"Elizabeth","Elizabet",1
502,"WLW",1728,"William","William",2
502,"WLW",1728,"Sarah","Sarah",1
503,"WLW",1729,"Christopher","Christop",2
503,"WLW",1729,"Elizabeth","Elizabet",1
504,"WLW",1729,"Thomas","Thomas",2
504,"WLW",1729,"Anne","Ann",1
505,"WLW",1730,"Henry","Henry",2
505,"WLW",1730,"Elizabeth","Elizabet",1
506,"WLW",1730,"Edward","Edward",2
506,"WLW",1730,"Isabell","Isabella",1
507,"WLW",1730,"Ambrose","Ambrose",2
507,"WLW",1730,"Catherine","Catherin",1
508,"WLW",1730,"George","George",2
508,"WLW",1730,"Catherine","Catherin",1
509,"WLW",1730,"William","William",2
509,"WLW",1730,"Margaret","Margaret",1
510,"WLW",1730,"William","William",2
510,"WLW",1730,"Arison","Arison",1
511,"WLW",1731,"William","William",2
511,"WLW",1731,"Isabell","Isabella",1
512,"WLW",1731,"John","John",2
512,"WLW",1731,"Jane","Jane",1
513,"WLW",1731,"William","William",2
513,"WLW",1731,"Addeline","Addeline",1
514,"WLW",1731,"Ralph","Ralph",2
514,"WLW",1731,"Anne","Ann",1
515,"WLW",1731,"Thomas","Thomas",2
515,"WLW",1731,"Anne","Ann",1
516,"WLW",1731,"Cuthbert","Cuthbert",2
516,"WLW",1731,"Emmerson","Emmerson",1
517,"WLW",1733,"John","John",2
517,"WLW",1733,"Elizabeth","Elizabet",1
518,"WLW",1733,"Thomas","Thomas",2
518,"WLW",1733,"Sarah","Sarah",1
519,"WLW",1735,"William","William",2
519,"WLW",1735,"Jane","Jane",1
520,"WLW",1735,"Robert","Robert",2
520,"WLW",1735,"Isabel","Isabella",1
521,"WLW",1735,"Ralph","Ralph",2
521,"WLW",1735,"Mary","Mary",1
522,"WLW",1736,"William","William",2
522,"WLW",1736,"Isabell","Isabella",1
523,"WLW",1736,"Caleb","Caleb",2
523,"WLW",1736,"Barbara","Barbara",1
524,"WLW",1736,"Robert","Robert",2
524,"WLW",1736,"Margaret","Margaret",1
525,"WLW",1736,"William","William",2
525,"WLW",1736,"Elizabeth","Elizabet",1
526,"WLW",1736,"Francis","Francis",2
526,"WLW",1736,"Elizabeth","Elizabet",1
527,"WLW",1737,"Thomas","Thomas",2
527,"WLW",1737,"Margaret","Margaret",1
528,"WLW",1737,"Jonathan","John",2
528,"WLW",1737,"Elizabeth","Elizabet",1
529,"WLW",1738,"Henry","Henry",2
529,"WLW",1738,"Jane","Jane",1
530,"WLW",1739,"George","George",2
530,"WLW",1739,"Ann","Ann",1
531,"WLW",1739,"John","John",2
531,"WLW",1739,"Margaret","Margaret",1
532,"WLW",1739,"Isaac","Isaac",2
532,"WLW",1739,"Isabell","Isabella",1
533,"WLW",1740,"John","John",2
533,"WLW",1740,"Jane","Jane",1
534,"WLW",1740,"John","John",2
534,"WLW",1740,"Elizabeth","Elizabet",1
535,"WLW",1740,"William","William",2
535,"WLW",1740,"Jane","Jane",1
536,"WLW",1741,"Thomas","Thomas",2
536,"WLW",1741,"Elizabeth","Elizabet",1
537,"WLW",1742,"Thomas","Thomas",2
537,"WLW",1742,"Eleanor","Ellen",1
538,"WLW",1742,"Christopher","Christop",2
538,"WLW",1742,"Margaret","Margaret",1
539,"WLW",1742,"William","William",2
539,"WLW",1742,"Isable","Isabella",1
540,"WLW",1743,"William","William",2
540,"WLW",1743,"Mary","Mary",1
541,"WLW",1743,"John","John",2
541,"WLW",1743,"Catherine","Catherin",1
542,"WLW",1744,"William","William",2
542,"WLW",1744,"Barbara","Barbara",1
543,"WLW",1746,"Ralph","Ralph",2
543,"WLW",1746,"Tamer","Tamar",1
544,"WLW",1746,"Thomas","Thomas",2
544,"WLW",1746,"Mary","Mary",1
545,"WLW",1746,"Thomas","Thomas",2
545,"WLW",1746,"Elizabeth","Elizabet",1
546,"WLW",1748,"John","John",2
546,"WLW",1748,"Mary","Mary",1
547,"WLW",1748,"John","John",2
547,"WLW",1748,"Mary","Mary",1
548,"WLW",1748,"Thomas","Thomas",2
548,"WLW",1748,"Elizabeth","Elizabet",1
549,"WLW",1748,"Robert","Robert",2
549,"WLW",1748,"Mary","Mary",1
550,"WLW",1750,"Anthony","Anthony",2
550,"WLW",1750,"Elizabeth","Elizabet",1
551,"WLW",1750,"William","William",2
551,"WLW",1750,"Ann","Ann",1
552,"WLW",1751,"George","George",2
552,"WLW",1751,"Mary","Mary",1
553,"WLW",1751,"Matthew","Matthew",2
553,"WLW",1751,"Frances","Frances",1
554,"WLW",1751,"Charles","Charles",2
554,"WLW",1751,"Elizabeth","Elizabet",1
560,"WLW",1752,"William","William",2
560,"WLW",1752,"Catherine","Catherin",1
561,"WLW",1752,"Ralph","Ralph",2
561,"WLW",1752,"Elizabeth","Elizabet",1
562,"WLW",1752,"Archabald","Archie",2
562,"WLW",1752,"Elizabeth","Elizabet",1
563,"WLW",1753,"Charles","Charles",2
563,"WLW",1753,"Jane","Jane",1
564,"WLW",1753,"William","William",2
564,"WLW",1753,"Christian","Christia",1
565,"WLW",1753,"William","William",2
565,"WLW",1753,"Sarah","Sarah",1
566,"WLW",1754,"George","George",2
566,"WLW",1754,"Mary","Mary",1
567,"WLW",1754,"John","John",2
567,"WLW",1754,"Ann","Ann",1
568,"WLW",1754,"Joseph","Joseph",2
568,"WLW",1754,"Isabel","Isabella",1
569,"WLW",1754,"John","John",2
569,"WLW",1754,"Ann","Ann",1
570,"WLW",1755,"George","George",2
570,"WLW",1755,"Mary","Mary",1
571,"WLW",1755,"Thomas","Thomas",2
571,"WLW",1755,"Dorothy","Dorothy",1
572,"WLW",1755,"William","William",2
572,"WLW",1755,"Isabel","Isabella",1
573,"WLW",1755,"Henry","Henry",2
573,"WLW",1755,"Mary","Mary",1
574,"WLW",1755,"John","John",2
574,"WLW",1755,"Mary","Mary",1
575,"WLW",1756,"William","William",2
575,"WLW",1756,"Mary","Mary",1
576,"WLW",1756,"Anthony","Anthony",2
576,"WLW",1756,"Jane","Jane",1
577,"WLW",1756,"Martin","Martin",2
577,"WLW",1756,"Jane","Jane",1
578,"WLW",1758,"James","James",2
578,"WLW",1758,"Eleanor","Ellen",1
579,"WLW",1758,"William","William",2
579,"WLW",1758,"Ann","Ann",1
580,"WLW",1758,"John","John",2
580,"WLW",1758,"Ann","Ann",1
581,"WLW",1758,"William","William",2
581,"WLW",1758,"Elizabeth","Elizabet",1
582,"WLW",1759,"John","John",2
582,"WLW",1759,"Mary","Mary",1
583,"WLW",1760,"Ralph","Ralph",2
583,"WLW",1760,"Mary","Mary",1
584,"WLW",1761,"Thomas","Thomas",2
584,"WLW",1761,"Pricilla","Priscill",1
585,"WLW",1761,"George","George",2
585,"WLW",1761,"Hannah","Hannah",1
586,"WLW",1762,"Matthew","Matthew",2
586,"WLW",1762,"Mary","Mary",1
587,"WLW",1762,"Matthew","Matthew",2
587,"WLW",1762,"Ann","Ann",1
588,"WLW",1762,"Joseph","Joseph",2
588,"WLW",1762,"Mary","Mary",1
589,"WLW",1763,"George","George",2
589,"WLW",1763,"Ann","Ann",1
590,"WLW",1763,"Jonathan","John",2
590,"WLW",1763,"Ann","Ann",1
591,"WLW",1763,"William","William",2
591,"WLW",1763,"Ann","Ann",1
592,"WLW",1764,"Robert","Robert",2
592,"WLW",1764,"Mary","Mary",1
593,"WLW",1764,"Nicholas","Nicholas",2
593,"WLW",1764,"Dinah","Dinah",1
594,"WLW",1764,"Anthony","Anthony",2
594,"WLW",1764,"Hannah","Hannah",1
595,"WLW",1765,"John","John",2
595,"WLW",1765,"Mary","Mary",1
596,"WLW",1766,"Cuthbert","Cuthbert",2
596,"WLW",1766,"Ann","Ann",1
597,"WLW",1767,"William","William",2
597,"WLW",1767,"Jane","Jane",1
598,"WLW",1768,"Jacob","Jacob",2
598,"WLW",1768,"Mary","Mary",1
599,"WLW",1768,"John","John",2
599,"WLW",1768,"Mary","Mary",1
600,"WLW",1769,"Thomas","Thomas",2
600,"WLW",1769,"Alice","Alice",1
601,"WLW",1769,"Cuthbert","Cuthbert",2
601,"WLW",1769,"Dorothy","Dorothy",1
602,"WLW",1769,"Robert","Robert",2
602,"WLW",1769,"Elizabeth","Elizabet",1
603,"WLW",1769,"Joseph","Joseph",2
603,"WLW",1769,"Mary","Mary",1
604,"WLW",1769,"John","John",2
604,"WLW",1769,"Isabel","Isabella",1
605,"WLW",1770,"John","John",2
605,"WLW",1770,"Hannah","Hannah",1
606,"WLW",1770,"Roger","Roger",2
606,"WLW",1770,"Thamar","Tamar",1
607,"WLW",1771,"Charles","Charles",2
607,"WLW",1771,"Henrietta","Henriett",1
608,"WLW",1771,"John","John",2
608,"WLW",1771,"Ann","Ann",1
609,"WLW",1772,"Robert","Robert",2
609,"WLW",1772,"Ann","Ann",1
610,"WLW",1773,"John","John",2
610,"WLW",1773,"Jane","Jane",1
611,"WLW",1773,"John","John",2
611,"WLW",1773,"Ann","Ann",1
612,"WLW",1773,"Thomas","Thomas",2
612,"WLW",1773,"Jane","Jane",1
613,"WLW",1773,"Joseph","Joseph",2
613,"WLW",1773,"Ann","Ann",1
614,"WLW",1774,"George","George",2
614,"WLW",1774,"Eliza","Elizabet",1
615,"WLW",1774,"George","George",2
615,"WLW",1774,"Mary","Mary",1
616,"WLW",1774,"Andrew","Andrew",2
616,"WLW",1774,"Jane","Jane",1
617,"WLW",1774,"Thomas","Thomas",2
617,"WLW",1774,"Ann","Ann",1
618,"WLW",1775,"John","John",2
618,"WLW",1775,"Elizabeth","Elizabet",1
619,"WLW",1775,"George","George",2
619,"WLW",1775,"Ann","Ann",1
620,"WLW",1775,"George","George",2
620,"WLW",1775,"Mary","Mary",1
621,"WLW",1776,"Michael","Michael",2
621,"WLW",1776,"Mary","Mary",1
622,"WLW",1776,"Joseph","Joseph",2
622,"WLW",1776,"Ann","Ann",1
623,"WLW",1777,"Thomas","Thomas",2
623,"WLW",1777,"Margaret","Margaret",1
624,"WLW",1777,"John","John",2
624,"WLW",1777,"Phillis","Phyllis",1
625,"WLW",1777,"John","John",2
625,"WLW",1777,"Ann","Ann",1
626,"WLW",1777,"Joshua","Josuah",2
626,"WLW",1777,"Elizabeth","Elizabet",1
627,"WLW",1777,"Thomas","Thomas",2
627,"WLW",1777,"Ann","Ann",1
628,"WLW",1777,"Matthew","Matthew",2
628,"WLW",1777,"Hannah","Hannah",1
629,"WLW",1777,"William","William",2
629,"WLW",1777,"Eleanor","Ellen",1
630,"WLW",1778,"Thomas","Thomas",2
630,"WLW",1778,"Isabel","Isabella",1
631,"WLW",1778,"George","George",2
631,"WLW",1778,"Eleanor","Ellen",1
632,"WLW",1778,"Arthur","Arthur",2
632,"WLW",1778,"Elizabeth","Elizabet",1
633,"WLW",1778,"William","William",2
633,"WLW",1778,"Elizabeth","Elizabet",1
634,"WLW",1778,"John","John",2
634,"WLW",1778,"Sarah","Sarah",1
635,"WLW",1778,"Thomas","Thomas",2
635,"WLW",1778,"Elizabeth","Elizabet",1
636,"WLW",1779,"Andrew","Andrew",2
636,"WLW",1779,"Ann","Ann",1
637,"WLW",1779,"Stephen","Stephen",2
637,"WLW",1779,"Margaret","Margaret",1
638,"WLW",1779,"John","John",2
638,"WLW",1779,"Mary","Mary",1
639,"WLW",1779,"Thomas","Thomas",2
639,"WLW",1779,"Alice","Alice",1
640,"WLW",1781,"Jeremiah","Jeremiah",2
640,"WLW",1781,"Jane","Jane",1
641,"WLW",1781,"James","James",2
641,"WLW",1781,"Hannah","Hannah",1
642,"WLW",1781,"James","James",2
642,"WLW",1781,"Jane","Jane",1
643,"WLW",1781,"Daniel","Daniel",2
643,"WLW",1781,"Elizabeth","Elizabet",1
644,"WLW",1781,"George","George",2
644,"WLW",1781,"Elizabeth","Elizabet",1
645,"WLW",1781,"Thomas","Thomas",2
645,"WLW",1781,"Ann","Ann",1
646,"WLW",1782,"George","George",2
646,"WLW",1782,"Sarah","Sarah",1
647,"WLW",1782,"John","John",2
647,"WLW",1782,"Ann","Ann",1
648,"WLW",1782,"Robert","Robert",2
648,"WLW",1782,"Jane","Jane",1
649,"WLW",1783,"Anthony","Anthony",2
649,"WLW",1783,"Margaret","Margaret",1
650,"WLW",1783,"Thomas","Thomas",2
650,"WLW",1783,"Mary","Mary",1
651,"WLW",1783,"John","John",2
651,"WLW",1783,"Mary","Mary",1
652,"WLW",1783,"John","John",2
652,"WLW",1783,"Dorothy","Dorothy",1
653,"WLW",1783,"John","John",2
